Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
5022,2018-08-22,Vila Mariana,-23.5895,-46.6346,23494,29,29,37,40,38,29,40,4,REABASTECER,13912
5023,2018-08-23,Vila Mariana,-23.5895,-46.6346,22214,20,20,30,37,35,27,37,43,NORMAL,13913
5024,2019-05-30,Campo Belo,-23.6188,-46.6823,25889,58,58,61,34,34,27,14,13,REABASTECER,15630
5026,2018-12-03,Eucaliptos,-23.61,-46.6686,25083,86,86,26,15,32,39,14,24,NORMAL,16173
5030,2018-10-10,Vila Mariana,-23.5895,-46.6346,24577,46,46,57,40,17,13,18,34,NORMAL,13960
5031,2019-07-22,Campo Belo,-23.6188,-46.6823,24144,78,78,28,38,41,43,20,30,NORMAL,15682
5032,2019-07-24,Campo Belo,-23.6188,-46.6823,24371,54,54,16,31,33,31,8,21,NORMAL,15684
5034,2019-07-29,Campo Belo,-23.6188,-46.6823,25338,2,2,45,16,14,12,30,43,REABASTECER,15689
5037,2019-08-23,Campo Belo,-23.6188,-46.6823,23595,37,37,6,43,13,7,21,34,NORMAL,15713
5039,2019-03-06,Eucaliptos,-23.61,-46.6686,25343,7,7,49,23,12,5,43,25,NORMAL,16266
5040,2019-03-13,Eucaliptos,-23.61,-46.6686,25307,29,29,7,4,27,20,11,40,NORMAL,16273
5041,2018-12-15,Vila Mariana,-23.5895,-46.6346,23480,28,28,65,43,10,30,9,33,NORMAL,14025
5042,2018-12-16,Vila Mariana,-23.5895,-46.6346,23954,17,17,59,40,7,28,3,29,REABASTECER,14026
5043,2019-03-21,Eucaliptos,-23.61,-46.6686,22582,39,39,9,14,41,38,24,7,NORMAL,16281
5044,2019-09-25,Campo Belo,-23.6188,-46.6823,26854,78,78,65,34,7,34,23,39,NORMAL,15745
5045,2019-09-26,Campo Belo,-23.6188,-46.6823,25708,67,67,59,33,5,31,19,37,NORMAL,15746
5047,2018-12-28,Vila Mariana,-23.5895,-46.6346,22974,79,79,43,18,2,34,39,28,NORMAL,14038
5048,2018-12-30,Vila Mariana,-23.5895,-46.6346,24000,59,59,30,13,38,25,29,21,NORMAL,14040
5049,2019-10-20,Campo Belo,-23.6188,-46.6823,23259,12,12,19,31,33,19,11,26,REABASTECER,15770
5050,2019-04-17,Eucaliptos,-23.61,-46.6686,22482,39,39,17,13,20,4,43,28,REABASTECER,16307
5051,2019-10-21,Campo Belo,-23.6188,-46.6823,26294,86,86,9,25,30,13,8,24,REABASTECER,15771
5052,2019-10-24,Campo Belo,-23.6188,-46.6823,24080,62,62,52,17,22,43,37,9,NORMAL,15774
5053,2019-01-23,Vila Mariana,-23.5895,-46.6346,21081,7,7,7,29,40,39,28,15,REABASTECER,14063
5054,2019-11-04,Campo Belo,-23.6188,-46.6823,25623,59,59,43,30,28,11,38,9,NORMAL,15784
5055,2019-05-03,Eucaliptos,-23.61,-46.6686,25508,54,54,31,10,43,37,26,12,NORMAL,16323
5056,2019-05-08,Eucaliptos,-23.61,-46.6686,21652,2,2,65,40,22,23,8,38,NORMAL,16328
5057,2019-02-20,Vila Mariana,-23.5895,-46.6346,23953,17,17,22,43,7,22,10,34,NORMAL,14090
5058,2019-05-25,Eucaliptos,-23.61,-46.6686,23584,27,27,15,20,37,21,15,12,NORMAL,16345
5059,2019-02-26,Vila Mariana,-23.5895,-46.6346,23794,44,44,43,28,26,43,24,10,NORMAL,14096
5060,2019-03-01,Vila Mariana,-23.5895,-46.6346,21524,73,73,6,13,43,22,43,35,REABASTECER,14101
5061,2019-03-06,Vila Mariana,-23.5895,-46.6346,24186,25,25,38,38,22,11,24,14,NORMAL,14106
5062,2019-06-13,Eucaliptos,-23.61,-46.6686,23721,12,12,14,39,3,24,28,24,NORMAL,16363
5064,2019-12-26,Campo Belo,-23.6188,-46.6823,24057,75,75,10,32,26,38,43,24,NORMAL,15836
5065,2019-06-26,Eucaliptos,-23.61,-46.6686,23178,58,58,51,38,37,25,20,17,NORMAL,16376
5066,2019-12-29,Campo Belo,-23.6188,-46.6823,23963,49,49,56,18,15,26,31,17,NORMAL,15839
5067,2019-03-29,Vila Mariana,-23.5895,-46.6346,22906,69,69,10,12,24,25,24,14,NORMAL,14129
5068,2018-01-17,Eucaliptos,-23.61,-46.6686,21842,17,17,25,18,25,24,16,18,NORMAL,15857
5069,2019-07-20,Eucaliptos,-23.61,-46.6686,22883,1,1,19,6,37,29,2,7,REABASTECER,16400
5070,2019-04-16,Vila Mariana,-23.5895,-46.6346,21616,73,73,33,42,43,17,40,34,NORMAL,14146
5071,2019-04-19,Vila Mariana,-23.5895,-46.6346,24947,46,46,8,31,33,10,25,16,NORMAL,14149
5072,2019-04-20,Vila Mariana,-23.5895,-46.6346,21074,35,35,65,29,30,10,20,10,NORMAL,14150
5073,2019-04-25,Vila Mariana,-23.5895,-46.6346,21199,61,61,25,6,11,38,43,34,NORMAL,14155
5074,2019-04-26,Vila Mariana,-23.5895,-46.6346,22792,49,49,15,43,5,32,38,32,NORMAL,14156
5075,2019-08-07,Eucaliptos,-23.61,-46.6686,23131,20,20,28,43,21,19,29,34,NORMAL,16417
5076,2018-02-19,Eucaliptos,-23.61,-46.6686,23253,54,54,10,43,23,23,14,21,NORMAL,15889
5077,2019-05-26,Vila Mariana,-23.5895,-46.6346,23228,18,18,55,23,13,21,11,4,REABASTECER,14186
5078,2019-06-17,Vila Mariana,-23.5895,-46.6346,23362,79,79,44,42,11,26,8,13,NORMAL,14207
5079,2019-06-20,Vila Mariana,-23.5895,-46.6346,21502,44,44,20,35,43,12,38,43,NORMAL,14210
5080,2019-06-21,Vila Mariana,-23.5895,-46.6346,23691,34,34,11,35,37,7,33,40,NORMAL,14211
5081,2019-06-26,Vila Mariana,-23.5895,-46.6346,21739,76,76,44,24,15,39,13,21,NORMAL,14216
5082,2019-10-14,Eucaliptos,-23.61,-46.6686,24448,64,64,43,36,23,34,26,39,NORMAL,16484
5084,2019-07-12,Vila Mariana,-23.5895,-46.6346,21350,9,9,65,27,41,39,40,6,REABASTECER,14232
5085,2019-07-25,Vila Mariana,-23.5895,-46.6346,24990,68,68,36,36,35,17,35,37,REABASTECER,14245
5086,2019-07-27,Vila Mariana,-23.5895,-46.6346,23826,46,46,21,29,27,11,29,28,NORMAL,14247
5087,2019-08-04,Vila Mariana,-23.5895,-46.6346,21596,66,66,33,21,43,28,43,43,NORMAL,14254
5089,2019-08-05,Vila Mariana,-23.5895,-46.6346,24909,57,57,26,21,40,25,38,39,NORMAL,14255
5090,2019-11-21,Eucaliptos,-23.61,-46.6686,24901,59,59,59,9,43,11,18,13,NORMAL,16521
5093,2018-06-17,Eucaliptos,-23.61,-46.6686,23727,20,20,65,33,10,35,16,10,NORMAL,16007
5094,2019-09-05,Vila Mariana,-23.5895,-46.6346,23217,4,4,33,8,43,9,39,12,NORMAL,14285
5095,2019-12-16,Eucaliptos,-23.61,-46.6686,23566,86,86,14,12,25,28,10,40,NORMAL,16546
5096,2019-12-17,Eucaliptos,-23.61,-46.6686,24372,79,79,7,10,22,23,6,34,REABASTECER,16547
5097,2019-09-08,Vila Mariana,-23.5895,-46.6346,23598,61,61,14,42,27,37,28,43,NORMAL,14288
5099,2018-06-29,Eucaliptos,-23.61,-46.6686,24766,64,64,45,31,43,10,13,37,NORMAL,16019
5100,2018-01-03,Moema,-23.5489,-46.6388,17029,64,64,56,42,37,33,34,36,NORMAL,16563
5101,2019-09-16,Vila Mariana,-23.5895,-46.6346,24286,75,75,25,14,31,18,31,18,NORMAL,14296
5102,2019-09-21,Vila Mariana,-23.5895,-46.6346,21111,32,32,51,41,10,43,5,43,REABASTECER,14301
5103,2018-07-18,Eucaliptos,-23.61,-46.6686,24400,27,27,38,24,13,36,22,34,NORMAL,16038
5104,2018-07-25,Eucaliptos,-23.61,-46.6686,22643,43,43,55,43,24,12,43,5,REABASTECER,16045
5105,2019-10-05,Vila Mariana,-23.5895,-46.6346,24821,67,67,27,12,35,43,39,23,NORMAL,14315
5106,2018-08-05,Eucaliptos,-23.61,-46.6686,23760,26,26,54,11,26,17,43,7,NORMAL,16055
5107,2019-10-16,Vila Mariana,-23.5895,-46.6346,21117,40,40,12,17,31,11,43,25,NORMAL,14326
5108,2018-08-13,Eucaliptos,-23.61,-46.6686,21612,38,38,57,29,36,31,9,16,NORMAL,16063
5110,2018-08-22,Eucaliptos,-23.61,-46.6686,24784,38,38,55,43,39,10,15,19,NORMAL,16072
5111,2018-08-24,Eucaliptos,-23.61,-46.6686,24452,16,16,45,40,31,43,8,8,NORMAL,16074
5112,2018-09-03,Eucaliptos,-23.61,-46.6686,23538,16,16,49,18,39,9,21,13,NORMAL,16083
5113,2018-03-04,Moema,-23.5489,-46.6388,18868,76,76,65,35,6,43,38,43,NORMAL,16624
5115,2018-09-14,Eucaliptos,-23.61,-46.6686,24313,86,86,34,23,35,15,16,11,NORMAL,16094
5116,2018-03-24,Moema,-23.5489,-46.6388,20250,53,53,49,17,8,24,32,9,NORMAL,16644
5117,2018-09-24,Eucaliptos,-23.61,-46.6686,25501,62,62,23,42,32,34,16,17,NORMAL,16104
5118,2018-03-26,Moema,-23.5489,-46.6388,20660,33,33,32,9,43,18,25,43,NORMAL,16646
5119,2018-09-26,Eucaliptos,-23.61,-46.6686,22621,43,43,9,35,25,25,9,11,REABASTECER,16106
5120,2018-04-05,Moema,-23.5489,-46.6388,17333,28,28,35,23,10,38,35,3,REABASTECER,16655
5121,2019-12-11,Vila Mariana,-23.5895,-46.6346,23367,8,8,50,14,19,12,17,29,NORMAL,14381
5122,2018-10-06,Eucaliptos,-23.61,-46.6686,23931,20,20,65,7,25,32,6,13,NORMAL,16116
5123,2019-12-14,Vila Mariana,-23.5895,-46.6346,22354,60,60,31,2,4,43,7,15,NORMAL,14384
5124,2018-10-10,Eucaliptos,-23.61,-46.6686,24684,65,65,37,33,11,19,32,38,NORMAL,16120
5126,2018-04-17,Moema,-23.5489,-46.6388,20394,5,5,24,27,43,10,43,37,NORMAL,16667
5128,2018-11-02,Eucaliptos,-23.61,-46.6686,21645,36,36,26,4,12,43,13,22,REABASTECER,16142
5130,2018-05-14,Moema,-23.5489,-46.6388,20717,86,86,19,17,19,21,9,24,NORMAL,16694
5131,2018-05-17,Moema,-23.5489,-46.6388,19147,54,54,65,7,6,13,41,12,REABASTECER,16697
5133,2018-02-17,Brooklin,-23.6263,-46.6878,26352,74,74,60,18,40,35,6,25,NORMAL,14447
5134,2018-12-19,Eucaliptos,-23.61,-46.6686,22798,86,86,41,43,21,36,34,5,NORMAL,16189
5136,2018-06-22,Moema,-23.5489,-46.6388,17449,44,44,21,30,35,38,28,37,NORMAL,16732
5137,2018-03-02,Brooklin,-23.6263,-46.6878,26880,10,10,26,12,20,25,36,3,REABASTECER,14462
5138,2018-12-30,Eucaliptos,-23.61,-46.6686,24754,56,56,33,43,18,39,38,43,REABASTECER,16200
5139,2018-07-07,Moema,-23.5489,-46.6388,20774,75,75,57,26,15,33,43,25,NORMAL,16747
5140,2018-03-09,Brooklin,-23.6263,-46.6878,28873,22,22,46,22,36,43,6,28,NORMAL,14469
5142,2018-03-20,Brooklin,-23.6263,-46.6878,26637,12,12,28,34,36,14,13,36,REABASTECER,14480
5143,2018-03-23,Brooklin,-23.6263,-46.6878,29539,69,69,7,29,26,6,43,22,REABASTECER,14483
5145,2019-01-23,Eucaliptos,-23.61,-46.6686,22719,86,86,3,18,16,43,35,43,REABASTECER,16223
5146,2018-03-28,Brooklin,-23.6263,-46.6878,27711,23,23,27,12,10,42,18,43,NORMAL,14488
5147,2018-04-03,Brooklin,-23.6263,-46.6878,26699,66,66,61,38,33,26,43,25,NORMAL,14493
5148,2019-02-02,Eucaliptos,-23.61,-46.6686,23884,3,3,8,33,17,16,3,9,REABASTECER,16232
5149,2018-04-05,Brooklin,-23.6263,-46.6878,28342,51,51,47,36,23,17,34,15,NORMAL,14495
5151,2019-02-08,Eucaliptos,-23.61,-46.6686,24469,34,34,31,12,36,27,18,27,NORMAL,16238
5152,2018-08-11,Moema,-23.5489,-46.6388,16967,73,73,33,19,43,15,43,8,NORMAL,16781
5153,2018-04-29,Brooklin,-23.6263,-46.6878,28897,86,86,56,16,8,39,12,3,NORMAL,14519
5154,2018-09-05,Moema,-23.5489,-46.6388,18679,7,7,10,39,39,32,36,4,NORMAL,16805
5155,2019-03-04,Eucaliptos,-23.61,-46.6686,22058,25,25,58,25,20,13,9,29,NORMAL,16264
5156,2018-05-07,Brooklin,-23.6263,-46.6878,28295,12,12,65,31,19,11,19,13,REABASTECER,14527
5157,2018-09-16,Moema,-23.5489,-46.6388,19161,76,76,5,41,34,43,31,37,REABASTECER,16816
5158,2018-05-16,Brooklin,-23.6263,-46.6878,29856,86,86,65,8,29,30,23,25,NORMAL,14536
5159,2019-03-17,Eucaliptos,-23.61,-46.6686,22074,77,77,43,28,13,7,40,21,NORMAL,16277
5160,2018-05-19,Brooklin,-23.6263,-46.6878,27992,55,55,45,43,14,22,11,10,REABASTECER,14539
5161,2018-05-29,Brooklin,-23.6263,-46.6878,29150,46,46,46,7,8,34,10,18,NORMAL,14549
5162,2019-04-06,Eucaliptos,-23.61,-46.6686,23914,58,58,36,7,19,27,4,34,NORMAL,16296
5163,2019-04-25,Eucaliptos,-23.61,-46.6686,21749,47,47,21,38,29,22,13,37,NORMAL,16315
5164,2018-06-29,Brooklin,-23.6263,-46.6878,28528,25,25,39,31,24,20,16,24,REABASTECER,14579
5165,2019-04-29,Eucaliptos,-23.61,-46.6686,23436,6,6,59,25,15,12,39,26,REABASTECER,16319
5166,2018-11-03,Moema,-23.5489,-46.6388,18411,39,39,21,10,20,33,19,37,NORMAL,16863
5168,2018-07-06,Brooklin,-23.6263,-46.6878,28945,39,39,56,10,2,42,28,40,REABASTECER,14586
5169,2018-11-08,Moema,-23.5489,-46.6388,17068,78,78,52,37,43,23,43,25,NORMAL,16868
5170,2019-05-06,Eucaliptos,-23.61,-46.6686,22258,24,24,11,43,32,27,13,1,NORMAL,16326
5171,2018-07-24,Brooklin,-23.6263,-46.6878,29521,25,25,56,39,19,43,43,12,NORMAL,14604
5172,2019-08-25,Hospital São Paulo,-23.5984,-46.6455,24349,51,51,46,2,7,43,19,18,REABASTECER,16891
5174,2019-06-04,Eucaliptos,-23.61,-46.6686,25224,22,22,18,29,43,42,27,20,NORMAL,16354
5175,2019-06-07,Eucaliptos,-23.61,-46.6686,23733,74,74,61,14,31,38,15,5,REABASTECER,16357
5176,2019-10-07,Hospital São Paulo,-23.5984,-46.6455,25085,73,73,29,21,8,35,20,18,NORMAL,16933
5177,2019-10-19,Hospital São Paulo,-23.5984,-46.6455,26108,36,36,10,25,11,36,16,8,NORMAL,16945
5179,2019-08-05,Eucaliptos,-23.61,-46.6686,23860,42,42,45,11,27,23,37,41,NORMAL,16415
5180,2018-10-11,Brooklin,-23.6263,-46.6878,26109,52,52,37,25,10,20,33,3,REABASTECER,14681
5181,2019-08-15,Eucaliptos,-23.61,-46.6686,23245,25,25,38,19,32,41,39,43,NORMAL,16425
5182,2019-08-28,Eucaliptos,-23.61,-46.6686,23456,78,78,21,14,31,6,26,35,REABASTECER,16438
5183,2019-09-06,Eucaliptos,-23.61,-46.6686,22741,86,86,28,25,38,33,33,43,NORMAL,16446
5187,2018-11-11,Brooklin,-23.6263,-46.6878,28635,33,33,9,18,15,25,32,33,NORMAL,14711
5189,2018-12-02,Brooklin,-23.6263,-46.6878,28597,11,11,58,6,24,29,43,34,REABASTECER,14732
5190,2019-10-11,Eucaliptos,-23.61,-46.6686,23277,3,3,65,40,31,43,36,11,REABASTECER,16481
5191,2018-01-15,Paraíso,-23.57677,-46.63933,71712,37,37,27,27,24,9,38,32,NORMAL,15
5192,2019-10-25,Eucaliptos,-23.61,-46.6686,21585,49,49,44,40,23,43,27,37,NORMAL,16495
5193,2018-01-28,Paraíso,-23.57677,-46.63933,71690,86,86,10,21,9,20,34,25,NORMAL,28
5194,2018-12-28,Brooklin,-23.6263,-46.6878,29971,10,10,11,11,43,24,17,21,NORMAL,14758
5195,2018-02-13,Paraíso,-23.57677,-46.63933,73301,18,18,33,24,38,32,4,13,REABASTECER,43
5196,2019-12-05,Eucaliptos,-23.61,-46.6686,24912,14,14,35,11,27,13,43,41,NORMAL,16535
5197,2018-03-03,Paraíso,-23.57677,-46.63933,72385,79,79,14,14,5,14,7,22,NORMAL,63
5198,2018-03-06,Paraíso,-23.57677,-46.63933,72685,49,49,60,4,34,5,40,9,REABASTECER,66
5199,2018-03-10,Paraíso,-23.57677,-46.63933,71412,9,9,31,39,16,28,18,36,REABASTECER,70
5200,2019-02-09,Brooklin,-23.6263,-46.6878,28444,23,23,48,7,43,15,18,26,NORMAL,14799
5201,2018-03-17,Paraíso,-23.57677,-46.63933,72240,25,25,45,20,26,9,33,43,NORMAL,77
5202,2019-02-28,Brooklin,-23.6263,-46.6878,28218,11,11,65,37,7,37,23,37,NORMAL,14818
5203,2018-04-07,Paraíso,-23.57677,-46.63933,71909,6,6,47,7,27,28,40,4,REABASTECER,97
5204,2018-01-10,Moema,-23.5489,-46.6388,20403,86,86,15,17,2,4,10,13,NORMAL,16570
5205,2019-03-07,Brooklin,-23.6263,-46.6878,28728,86,86,65,5,16,5,29,4,NORMAL,14827
5207,2018-04-25,Paraíso,-23.57677,-46.63933,72168,86,86,57,36,39,26,14,14,NORMAL,115
5208,2018-05-08,Paraíso,-23.57677,-46.63933,73663,50,50,26,41,25,19,8,43,NORMAL,128
5209,2018-05-12,Paraíso,-23.57677,-46.63933,71509,11,11,65,30,13,43,36,28,NORMAL,132
5211,2019-04-10,Brooklin,-23.6263,-46.6878,27447,27,27,43,6,17,18,24,35,REABASTECER,14860
5212,2018-02-18,Moema,-23.5489,-46.6388,20185,65,65,55,36,26,8,20,24,NORMAL,16608
5215,2018-06-07,Paraíso,-23.57677,-46.63933,70445,24,24,25,39,43,17,28,10,NORMAL,157
5216,2018-03-15,Moema,-23.5489,-46.6388,18156,60,60,53,37,5,9,32,2,NORMAL,16635
5217,2018-03-16,Moema,-23.5489,-46.6388,17410,51,51,43,36,43,3,26,43,REABASTECER,16636
5218,2019-05-11,Brooklin,-23.6263,-46.6878,27001,77,77,51,41,20,43,26,43,NORMAL,14891
5219,2019-05-14,Brooklin,-23.6263,-46.6878,28411,48,48,29,35,6,35,18,28,REABASTECER,14894
5220,2018-03-22,Moema,-23.5489,-46.6388,17172,73,73,65,22,15,27,43,17,NORMAL,16642
5222,2018-04-03,Moema,-23.5489,-46.6388,19729,49,49,50,27,15,2,40,13,NORMAL,16653
5224,2018-07-17,Paraíso,-23.57677,-46.63933,72833,58,58,5,9,20,12,43,17,REABASTECER,197
5226,2019-06-14,Brooklin,-23.6263,-46.6878,28705,11,11,12,38,43,42,33,30,REABASTECER,14924
5227,2019-06-18,Brooklin,-23.6263,-46.6878,29339,55,55,52,22,22,30,14,12,NORMAL,14928
5228,2018-04-27,Moema,-23.5489,-46.6388,17068,86,86,10,32,38,23,43,4,REABASTECER,16677
5230,2018-05-03,Moema,-23.5489,-46.6388,20061,25,25,37,12,11,12,13,27,NORMAL,16683
5232,2018-05-10,Moema,-23.5489,-46.6388,20672,45,45,48,36,30,42,23,38,NORMAL,16690
5234,2019-07-10,Brooklin,-23.6263,-46.6878,26943,86,86,48,4,19,9,4,43,NORMAL,14950
5235,2018-05-27,Moema,-23.5489,-46.6388,19564,48,48,61,16,10,16,43,14,NORMAL,16707
5236,2018-08-26,Paraíso,-23.57677,-46.63933,70911,27,27,4,38,26,7,10,36,NORMAL,236
5237,2018-06-02,Moema,-23.5489,-46.6388,20022,76,76,22,5,29,9,15,39,REABASTECER,16712
5238,2018-09-01,Paraíso,-23.57677,-46.63933,73626,65,65,36,21,7,40,29,21,NORMAL,241
5239,2018-09-04,Paraíso,-23.57677,-46.63933,71552,30,30,14,13,41,31,22,9,NORMAL,244
5240,2018-06-10,Moema,-23.5489,-46.6388,19530,78,78,31,20,41,26,31,8,NORMAL,16720
5241,2018-09-21,Paraíso,-23.57677,-46.63933,70384,32,32,31,14,16,36,43,26,NORMAL,261
5243,2018-07-05,Moema,-23.5489,-46.6388,17176,12,12,65,36,24,35,12,30,NORMAL,16745
5244,2018-10-11,Paraíso,-23.57677,-46.63933,71352,78,78,38,28,18,26,39,35,NORMAL,281
5246,2019-09-06,Brooklin,-23.6263,-46.6878,27070,61,61,10,9,1,15,40,28,REABASTECER,15006
5247,2018-07-16,Moema,-23.5489,-46.6388,17186,76,76,9,37,15,17,10,35,REABASTECER,16756
5248,2018-10-15,Paraíso,-23.57677,-46.63933,73056,39,39,7,17,43,16,22,18,REABASTECER,285
5250,2018-07-23,Moema,-23.5489,-46.6388,20401,86,86,23,25,31,39,23,43,NORMAL,16763
5251,2018-10-22,Paraíso,-23.57677,-46.63933,70744,56,56,23,38,14,42,43,26,NORMAL,292
5252,2019-09-15,Brooklin,-23.6263,-46.6878,26430,54,54,18,30,12,38,43,34,NORMAL,15015
5253,2019-09-23,Brooklin,-23.6263,-46.6878,29960,63,63,35,3,22,17,16,6,REABASTECER,15023
5254,2018-11-03,Paraíso,-23.57677,-46.63933,70267,29,29,11,38,11,15,43,21,NORMAL,303
5256,2019-10-06,Brooklin,-23.6263,-46.6878,29020,23,23,7,11,19,19,43,36,REABASTECER,15036
5258,2019-10-17,Brooklin,-23.6263,-46.6878,28565,86,86,65,28,14,26,38,40,NORMAL,15047
5260,2018-12-01,Paraíso,-23.57677,-46.63933,73550,16,16,7,24,27,9,10,38,NORMAL,331
5261,2018-12-08,Paraíso,-23.57677,-46.63933,71583,46,46,24,14,43,24,32,11,NORMAL,338
5262,2018-09-13,Moema,-23.5489,-46.6388,20814,18,18,24,12,5,14,43,12,NORMAL,16813
5263,2019-01-03,Paraíso,-23.57677,-46.63933,70214,53,53,52,14,36,34,24,37,NORMAL,363
5266,2019-11-30,Brooklin,-23.6263,-46.6878,26856,17,17,21,10,4,37,43,9,NORMAL,15090
5267,2019-01-12,Paraíso,-23.57677,-46.63933,70545,55,55,59,30,43,10,28,5,NORMAL,372
5268,2019-01-17,Paraíso,-23.57677,-46.63933,70314,9,9,25,20,27,33,9,24,REABASTECER,377
5269,2018-10-18,Moema,-23.5489,-46.6388,17618,22,22,55,17,30,31,37,9,REABASTECER,16848
5271,2019-01-24,Paraíso,-23.57677,-46.63933,73136,19,19,54,43,3,7,18,3,REABASTECER,384
5272,2019-02-01,Paraíso,-23.57677,-46.63933,71129,40,40,13,20,20,32,36,15,NORMAL,391
5273,2019-02-04,Paraíso,-23.57677,-46.63933,70732,9,9,60,7,7,28,25,1,REABASTECER,394
5274,2018-11-13,Moema,-23.5489,-46.6388,18182,32,32,16,21,24,8,25,8,NORMAL,16873
5276,2018-11-20,Moema,-23.5489,-46.6388,18141,40,40,27,43,43,22,40,17,NORMAL,16880
5277,2018-01-12,Campo Belo,-23.6188,-46.6823,25831,59,59,60,43,37,13,2,5,NORMAL,15132
5279,2018-01-19,Campo Belo,-23.6188,-46.6823,23087,76,76,22,25,11,43,21,17,NORMAL,15139
5281,2019-09-06,Hospital São Paulo,-23.5984,-46.6455,25266,35,35,32,12,5,13,21,13,REABASTECER,16902
5282,2019-09-17,Hospital São Paulo,-23.5984,-46.6455,25779,7,7,14,13,37,9,21,11,REABASTECER,16913
5284,2018-02-11,Campo Belo,-23.6188,-46.6823,24824,33,33,4,9,25,17,2,15,REABASTECER,15161
5285,2019-09-26,Hospital São Paulo,-23.5984,-46.6455,24251,13,13,28,14,6,23,21,21,NORMAL,16922
5287,2019-04-21,Paraíso,-23.57677,-46.63933,71823,63,63,43,13,17,20,24,43,NORMAL,471
5289,2018-03-17,Campo Belo,-23.6188,-46.6823,24908,21,21,14,34,8,38,26,8,NORMAL,15197
5290,2019-05-09,Paraíso,-23.57677,-46.63933,72564,74,74,47,43,24,7,33,4,NORMAL,489
5291,2018-03-27,Campo Belo,-23.6188,-46.6823,24832,15,15,13,3,10,17,24,5,REABASTECER,15207
5292,2019-11-10,Hospital São Paulo,-23.5984,-46.6455,26686,78,78,65,8,11,17,22,4,REABASTECER,16966
5293,2019-05-16,Paraíso,-23.57677,-46.63933,70229,11,11,60,26,35,28,43,19,REABASTECER,496
5295,2019-05-26,Paraíso,-23.57677,-46.63933,71975,77,77,57,43,37,37,37,18,REABASTECER,506
5297,2018-04-20,Campo Belo,-23.6188,-46.6823,26188,51,51,35,17,10,42,26,12,NORMAL,15230
5298,2019-06-25,Paraíso,-23.57677,-46.63933,71699,34,34,55,42,16,37,43,28,NORMAL,535
5299,2019-06-27,Paraíso,-23.57677,-46.63933,73235,14,14,39,34,12,30,32,20,NORMAL,537
5300,2018-05-12,Campo Belo,-23.6188,-46.6823,25996,86,86,65,31,7,10,20,2,NORMAL,15252
5301,2019-12-24,Hospital São Paulo,-23.5984,-46.6455,26367,77,77,42,5,34,34,21,3,NORMAL,17010
5302,2019-07-06,Paraíso,-23.57677,-46.63933,71483,11,11,42,9,16,39,38,28,REABASTECER,546
5303,2018-01-04,Paraíso,-23.57677,-46.63933,71740,52,52,42,27,29,36,37,32,NORMAL,4
5304,2018-05-25,Campo Belo,-23.6188,-46.6823,26525,63,63,48,37,37,16,16,34,NORMAL,15265
5306,2018-01-19,Paraíso,-23.57677,-46.63933,73271,86,86,65,16,5,43,23,14,REABASTECER,19
5307,2018-06-11,Campo Belo,-23.6188,-46.6823,26995,74,74,6,36,17,3,37,15,NORMAL,15281
5308,2019-08-21,Paraíso,-23.57677,-46.63933,73824,6,6,65,41,7,7,28,10,REABASTECER,591
5310,2018-07-19,Campo Belo,-23.6188,-46.6823,26357,39,39,13,13,3,18,34,38,REABASTECER,15319
5311,2018-07-26,Campo Belo,-23.6188,-46.6823,23227,53,53,20,38,16,37,2,11,NORMAL,15326
5312,2019-09-17,Paraíso,-23.57677,-46.63933,70097,30,30,18,43,35,15,11,43,NORMAL,617
5313,2018-03-12,Paraíso,-23.57677,-46.63933,71667,75,75,15,36,4,22,10,26,NORMAL,72
5314,2018-08-02,Campo Belo,-23.6188,-46.6823,26118,86,86,43,18,32,26,26,26,NORMAL,15332
5316,2018-03-15,Paraíso,-23.57677,-46.63933,70858,49,49,60,28,35,15,43,9,NORMAL,75
5317,2019-09-26,Paraíso,-23.57677,-46.63933,70208,34,34,11,15,41,38,17,13,NORMAL,626
5318,2018-08-13,Campo Belo,-23.6188,-46.6823,26002,64,64,36,30,30,21,33,27,NORMAL,15343
5319,2019-10-04,Paraíso,-23.57677,-46.63933,74030,40,40,18,29,16,18,21,22,NORMAL,634
5320,2018-08-17,Campo Belo,-23.6188,-46.6823,25716,14,14,8,19,13,43,18,9,REABASTECER,15347
5321,2019-10-13,Paraíso,-23.57677,-46.63933,73338,47,47,10,37,26,37,35,31,NORMAL,643
5323,2019-10-18,Paraíso,-23.57677,-46.63933,70523,86,86,48,18,9,28,17,17,NORMAL,648
5324,2019-11-01,Paraíso,-23.57677,-46.63933,72503,24,24,22,27,8,26,6,12,REABASTECER,661
5326,2018-09-23,Campo Belo,-23.6188,-46.6823,26292,7,7,29,11,6,19,10,1,NORMAL,15383
5327,2018-10-01,Campo Belo,-23.6188,-46.6823,25223,19,19,40,29,23,33,23,7,NORMAL,15391
5328,2018-05-15,Paraíso,-23.57677,-46.63933,73971,70,70,42,25,43,36,23,15,NORMAL,135
5329,2019-11-23,Paraíso,-23.57677,-46.63933,72526,48,48,65,6,6,11,43,19,NORMAL,683
5330,2018-05-16,Paraíso,-23.57677,-46.63933,70937,60,60,34,19,40,32,17,12,NORMAL,136
5331,2018-05-21,Paraíso,-23.57677,-46.63933,71181,10,10,65,3,23,23,43,27,REABASTECER,141
